Smiles,Standard Type,Standard Value,Standard Units,Molecule ChEMBL ID
COc1ccc(NC(=O)c2cc(-c3cccs3)on2)cc1,Potency,4466.8,nM,CHEMBL1312444
O=C(CSc1nc2ccccc2[nH]1)Nc1ccc2c(c1)OCCO2,Potency,10000.0,nM,CHEMBL1499272
COc1ccc2c(c1OC)C(=O)OC2Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,Potency,12589.3,nM,CHEMBL1538491
Cc1nc2ccc(NC(=O)N3CCCCC3)cc2s1,Potency,11220.2,nM,CHEMBL1610061
CCC(C)N1C(=O)S/C(=C/c2ccc(N3CCOCC3)cc2C)C1=O,Potency,8912.5,nM,CHEMBL1345082
CC1(C)CC(=O)/C(=N/Nc2ccc(Cl)cc2)CO1,Potency,3548.1,nM,CHEMBL3193828
Cc1ccc(-n2ncc3c(NCc4cccnc4)ncnc32)cc1C,Potency,1000.0,nM,CHEMBL1525436
COc1ccc(Cc2nnc(S)n2NC(=O)Nc2ccc(C)cc2)cc1,Potency,12589.3,nM,CHEMBL1481234
COc1ccc(C(=O)Cc2nnc(C)s2)c(OC)c1,Potency,11220.2,nM,CHEMBL1301544
NS(=O)(=O)c1ccc(N=NN2CCCCC2)cc1,Potency,10000.0,nM,CHEMBL1609987
O=C1c2ccccc2NC2(CCCCC2)N1c1ccc(O)cc1,Potency,11220.2,nM,CHEMBL1532281
CN(CC(=O)N1CCCCCC1)S(=O)(=O)c1ccc(F)cc1,Potency,10000.0,nM,CHEMBL1557633
O=C(CC1CCCCC1)NCc1ccc(Cl)cc1,Potency,11220.2,nM,CHEMBL1329097
CCOC(=O)c1sc(-c2ccccc2)cc1N,Potency,12589.3,nM,CHEMBL1371383
Cc1cc(NC(=O)c2cc(C(C)C)on2)no1,Potency,11220.2,nM,CHEMBL1495506
COc1cc2c(cc1N)-c1ccc(N)cc1C2=O,Potency,10000.0,nM,CHEMBL1880686
COc1ccc(NC(=O)Nc2ccccc2OC)cc1,Potency,14125.4,nM,CHEMBL1535003
NC(=O)c1c(NC(=O)c2cnccn2)sc2c1CCCC2,Potency,7943.3,nM,CHEMBL1405341
Cc1cccc(NC(=O)c2ccc3nccnc3c2)n1,Potency,12589.3,nM,CHEMBL1449675
CC(=O)NC(=S)Nc1sc2c(c1C(N)=O)CCC(C)C2,Potency,4466.8,nM,CHEMBL1336090
CSc1nc2ccc3nc(NC(=O)c4cccs4)sc3c2s1,Potency,8912.5,nM,CHEMBL1565236
CCC(CC)c1nnc(NC(=O)C2=COCCO2)s1,Potency,10000.0,nM,CHEMBL1726435
Cc1ccc(/C=N/N2CCN(c3ccccc3)CC2)cc1,Potency,12589.3,nM,CHEMBL3211065
O=C(NCc1ccccn1)c1ccc(-c2ccccc2)cc1,Potency,12589.3,nM,CHEMBL1540986
Cc1cc(-n2c(C)cc(C(=O)CSc3ccccn3)c2C)no1,Potency,3981.1,nM,CHEMBL1728089
Cc1cc(C(=O)COC(=O)c2ccc3c(c2)OCO3)c(C)n1Cc1cccs1,Potency,5011.9,nM,CHEMBL1556227
Cc1nc(-c2ccc(NC(=O)Cc3ccccc3)cc2)cs1,Potency,8912.5,nM,CHEMBL1333299
Cn1c(-c2ccc(F)cc2)cc2onc(-c3c(F)cccc3Cl)c2c1=O,Potency,1995.3,nM,CHEMBL1707748
Cc1cc(C(=O)COc2cccc([N+](=O)[O-])c2)c(C)n1C1CC1,Potency,7079.5,nM,CHEMBL1593979
O=[N+]([O-])c1ccc(-c2nc(-c3ccncc3)no2)cc1,Potency,2511.9,nM,CHEMBL1361451
Cc1cc(C)n(-c2nnc(NC34CC5CC(CC(C5)C3)C4)nn2)n1,Potency,2511.9,nM,CHEMBL1428789
Cc1cccc(C(=O)/N=c2\sccn2C)c1[N+](=O)[O-],Potency,5011.9,nM,CHEMBL3208383
C/C(=N\Nc1cc(N2CCOCC2)ncn1)c1ccccc1,Potency,1778.3,nM,CHEMBL3208387
COc1ccc(NC(=O)Nc2ccc3oc(C)nc3c2)cc1,Potency,2818.4,nM,CHEMBL1569574
COc1ccc(-c2cc(C(=O)Nc3cccc(Cl)c3)no2)cc1,Potency,3162.3,nM,CHEMBL1553476
Cc1cccc(C(=O)OC(C)CN2CCN(C)CC2)c1.Cl,Potency,8912.5,nM,CHEMBL1382687
Cc1nn(-c2ccccc2)c(Cl)c1/C=N/NC(=O)c1ccco1,Potency,6309.6,nM,CHEMBL3209936
CCC(=O)Nc1ccc(C(=O)Nc2cccc(OC)c2)cc1,Potency,12589.3,nM,CHEMBL1516572
COC(=O)c1sc(NC(=O)c2cc(C)on2)nc1C,Potency,10000.0,nM,CHEMBL1507436
Cc1cc(C(=O)COC(=O)c2ccc(O)cc2)c(C)n1Cc1ccco1,Potency,2818.4,nM,CHEMBL1496791
CCCn1nc(NC(=O)c2ccccn2)c2cc3cc(C)ccc3nc21,Potency,11220.2,nM,CHEMBL1429882
N=C(NOC(=O)COc1ccc(Cl)cc1Cl)c1ccncc1,Potency,1122.0,nM,CHEMBL1406571
S=C(c1ccc(-c2cccc(Cl)c2)o1)N1CCOCC1,Potency,3548.1,nM,CHEMBL1375958
CCC(=O)Nc1ccc2oc(-c3cccnc3)nc2c1,Potency,10000.0,nM,CHEMBL1601117
COc1ccc(OCc2cc(C(=O)N3CCSCC3)no2)c(Cl)c1,Potency,11220.2,nM,CHEMBL1456878
Fc1ccc(COc2ccc(/C=N/n3cnnc3)cc2)cc1,Potency,15848.9,nM,CHEMBL3211012
COc1ccc(C2OC(=O)CC2C(=O)NCc2ccc(Cl)cc2)cc1OC,Potency,8912.5,nM,CHEMBL1422611
Nc1ccc(-c2nc3ncccc3o2)c(O)c1,Potency,5011.9,nM,CHEMBL1373752
C(=N/n1cnnc1)\c1ccc(OCc2ccccc2)cc1,Potency,12589.3,nM,CHEMBL3211877
CN(C(=O)c1cc(-c2ccccc2)on1)C1CCCCC1,Potency,1584.9,nM,CHEMBL1383801
CSc1ccccc1OCc1cc(C(=O)NC2CCOC2)no1,Potency,12589.3,nM,CHEMBL1600589
COc1ccc(C(=O)c2ccsc2N)cc1,Potency,11220.2,nM,CHEMBL1308120
CCc1nc2oc3ccccc3c(=O)c2cc1C(=O)OC,Potency,3162.3,nM,CHEMBL1444136
Cn1ccc(NC(=O)Nc2ccc(Cl)cc2)n1,Potency,7079.5,nM,CHEMBL1375296
NS(=O)(=O)c1ccc(N/N=C/c2ccccc2)cc1,Potency,8912.5,nM,CHEMBL3189652
CC(=O)c1sc(NC(=O)c2ccc3c(c2)OCO3)nc1C,Potency,2511.9,nM,CHEMBL1495561
Fc1cccc(Cn2ccc(-c3ccc4c(c3)OCO4)n2)c1,Potency,10000.0,nM,CHEMBL1522764
N=C(NOC(=O)/C=C/c1ccccc1Cl)c1cccnc1,Potency,3981.1,nM,CHEMBL1441808
C=CCn1c(NCc2ccc(OC)cc2O)nc2ccccc21,Potency,12589.3,nM,CHEMBL1582642
COC(=O)c1ccc(COC(=O)CNC(=O)c2ccc(OC)cc2)cc1,Potency,5011.9,nM,CHEMBL1720519
OCc1cn(-c2ccccc2)nc1-c1cc2ccccc2o1,Potency,2511.9,nM,CHEMBL1404393
O=C(N/N=C/c1c[nH]c2ccccc12)c1ccccc1,Potency,10000.0,nM,CHEMBL3208589
O=C(NCc1ccccn1)Nc1ccc(Br)cc1Cl,Potency,11220.2,nM,CHEMBL1586323
CCOC(=O)NC(=O)/C(C#N)=C\Nc1ccc(Cl)cc1Cl,Potency,12589.3,nM,CHEMBL1414180
C/C(=N\Nc1nccnc1Cl)c1ccc(F)cc1,Potency,8912.5,nM,CHEMBL3193893
O=C(Nc1ccc(C(=O)NCc2ccccc2Cl)cc1)C1=CSCCO1,Potency,11220.2,nM,CHEMBL1420587
Cc1ccc(NC(=O)c2ccc3nsnc3c2)c(Cl)c1,Potency,1000.0,nM,CHEMBL1304350
CC(C)c1ccc(NC(=O)Cn2ncc3ccccc32)cc1,Potency,10000.0,nM,CHEMBL1485664
COc1cc(SC)ccc1C(=O)NCCOc1ccccc1Cl,Potency,7943.3,nM,CHEMBL1341169
Cc1snc2sc(C(=O)c3ccc(F)cc3)c(N)c12,Potency,10000.0,nM,CHEMBL1384370
O=c1n(Cc2ccccc2Cl)nc2n1-c1ccccc1SC2,Potency,11220.2,nM,CHEMBL1532899
COc1ccc(-c2onc3ccc(C(C)=O)cc23)cc1,Potency,8912.5,nM,CHEMBL1603468
OC(c1ccc(F)cc1)c1nc(-c2ccccc2Cl)c[nH]1,Potency,11220.2,nM,CHEMBL2143228
CCOC(=O)c1cc(-c2ccc(C)cc2)nn1Cc1ccccc1,Potency,10000.0,nM,CHEMBL1403279
Cc1ccccc1Oc1ccc(Oc2ccccc2C)nn1,Potency,7079.5,nM,CHEMBL1491655
Nc1cccc(C(=O)OCC(=O)c2ccccc2)c1,Potency,7943.3,nM,CHEMBL1420018
Cc1c(CC(=O)NC(C)C)c(=O)oc2cc3c(cc12)CCC(C)(C)O3,Potency,11220.2,nM,CHEMBL1354870
Br.COc1ccc(-c2csc(C3CCOC(C)C3)n2)cc1,Potency,10000.0,nM,CHEMBL1361637
Cc1ccc(C(=O)OCC(=O)N2CCCCCC2)c(O)c1,Potency,12589.3,nM,CHEMBL1337924
CC(=O)c1cc2c(=O)c3ccccc3oc2nc1C,Potency,10000.0,nM,CHEMBL1715878
Cc1ccc(C(=O)N2c3ccccc3CC2C)o1,Potency,3981.1,nM,CHEMBL1372556
Cc1ccc(CSc2ncnc3c2cnn3-c2ccc(C)cc2)cc1,Potency,4466.8,nM,CHEMBL1351525
COc1ccc(C(=O)Nc2ccccc2C(N)=O)cc1,Potency,6309.6,nM,CHEMBL1384800
Clc1ccc(OCc2nc(-c3ccncc3)no2)cc1,Potency,11220.2,nM,CHEMBL1570029
Cc1ccc2c(COC(=O)c3[nH]nc4ccccc34)cc(=O)oc2c1,Potency,3162.3,nM,CHEMBL1463498
O=C(Cc1ccccc1)c1ccc(N2CCOCC2)cc1,Potency,11220.2,nM,CHEMBL1726577
CC1CCc2c(sc(NC(=O)C3=COCCO3)c2C(N)=O)C1,Potency,7079.5,nM,CHEMBL1556832
CN1CCN(C(=O)c2cc(COc3ccccc3)on2)[C@@H](c2ccccc2)C1,Potency,5011.9,nM,CHEMBL1390171
N#C/C(=C\c1ccc(N2CCCCC2)o1)C(=O)Nc1cccc(Br)c1,Potency,1000.0,nM,CHEMBL1327254
O=C(NCC1CC1)c1cccc2c(-c3ccc(F)c(F)c3)coc12,Potency,3548.1,nM,CHEMBL2139390
Cc1ccc(-c2nnc(NC(=O)c3ccco3)s2)cc1,Potency,2238.7,nM,CHEMBL1413169
COc1cccc(-c2ccc(-c3noc(-c4ccccc4F)n3)c(OC)n2)c1,Potency,10000.0,nM,CHEMBL1429947
COc1cc(OC)cc(-c2noc(-c3csc([C@@H]4C[C@H](O)[C@@H](CO)O4)n3)n2)c1,Potency,10000.0,nM,CHEMBL1878077
O=C(Nc1ccc(Cl)cc1)c1ccc(OCC2CCCO2)cc1,Potency,4466.8,nM,CHEMBL1501560
Cc1ccc(N/C=C/c2onc(C)c2[N+](=O)[O-])cc1,Potency,6309.6,nM,CHEMBL1471383
Cc1cc(NC(=O)c2cc(C3CC3)on2)no1,Potency,6309.6,nM,CHEMBL1497763
CSC(=N)N/N=C/c1ccc([N+](=O)[O-])cc1.I,Potency,11220.2,nM,CHEMBL2369288
Cn1c(C(=O)NCc2ccccn2)cc2c(=O)n3ccccc3nc21,Potency,5011.9,nM,CHEMBL1575456
Cc1cccc(NC(=O)CSc2nnc(-c3[nH]nc4ccccc34)o2)c1,Potency,12589.3,nM,CHEMBL1611888
O=C(c1cccs1)N1CCC(c2ccccc2)C1,Potency,3548.1,nM,CHEMBL1414522
CC(C)Sc1nnc(-c2c[nH]c3ccccc23)n1C,Potency,7079.5,nM,CHEMBL1465897
CC1CCCCN1C(=O)CSc1nnc(-c2ccccc2F)o1,Potency,3162.3,nM,CHEMBL1421036
CC(C)(C)c1ccc(-c2nc(C#N)c(NCc3ccncc3)o2)cc1,Potency,11220.2,nM,CHEMBL1308234
CON(C)C(=O)/C=C/c1ccc([B-](F)(F)F)cc1.[K+],Potency,14125.4,nM,CHEMBL1718561
CC(Oc1ccc(Cl)cc1Cl)c1nc(-c2ccc(NC(=O)c3ccccn3)cc2)no1,Potency,1258.9,nM,CHEMBL1376574
O=C(/C=C/c1ccc(F)cc1)NC(=S)Nc1ccccc1O,Potency,12589.3,nM,CHEMBL1393303
COc1cc(CNC(=O)C2CC2)ccc1OCc1ccccc1,Potency,12589.3,nM,CHEMBL1557096
COc1ccc(C(=O)N/N=C/C(=O)c2ccccc2)cc1,Potency,5623.4,nM,CHEMBL3193974
O=C(CSc1ncccn1)NC(=O)Nc1ccc2c(c1)OCCO2,Potency,12589.3,nM,CHEMBL1352654
Cc1nnc(NC(=O)c2cc3ccccc3o2)s1,Potency,7079.5,nM,CHEMBL1480539
Clc1ccccc1OCc1nnc(-c2ccccc2Br)o1,Potency,3981.1,nM,CHEMBL1463480
Cc1nn(-c2ccccc2)c(/N=C/c2ccc(O)cc2)c1-c1ccccc1,Potency,5623.4,nM,CHEMBL3211008
O=C(Nc1ccccc1F)Nc1ccccc1F,Potency,5011.9,nM,CHEMBL1583951
O=C(NCCc1ccccc1F)c1cccc2cccnc12,Potency,1995.3,nM,CHEMBL1335779
CC(Sc1ccccc1F)C(=O)Nc1ccc2c(c1)OCCO2,Potency,11220.2,nM,CHEMBL1713717
CC1CCN(Cc2nc(-c3ccc(Cl)cc3)no2)CC1,Potency,8912.5,nM,CHEMBL1585409
O=C(Nc1nc(-c2cccs2)cs1)C1=COCCO1,Potency,3981.1,nM,CHEMBL1425843
CCN1CCN(Cc2ccccc2NC(=O)Nc2ccc(C)cc2)CC1,Potency,6309.6,nM,CHEMBL1576462
Cc1cc(/C=C2\SC(=S)NC2=O)c(C)n1-c1cccc(O)c1,Potency,2818.4,nM,CHEMBL1400889
CC1CCCC(NC(=O)c2ccc3c(c2)OCO3)C1C,Potency,3548.1,nM,CHEMBL1607573
C/C(=N\NC(=O)c1sccc1C)c1cccnc1,Potency,2818.4,nM,CHEMBL3208878
CCOc1ccc(/C=N/NC(=O)c2ccoc2C)cc1OC,Potency,10000.0,nM,CHEMBL2004186
Nn1c(SCc2ccccc2F)nnc1-c1cccnc1,Potency,8912.5,nM,CHEMBL1423344
CC(=O)c1ccc(NC(=O)CSc2nccn2C)cc1,Potency,11220.2,nM,CHEMBL1451655
O=C(O)c1ccccc1C(=O)Nc1ccc(-c2csc(-c3ccccc3)n2)cc1,Potency,7079.5,nM,CHEMBL1582181
COC(=O)Cc1ccc2sc(-c3ccccc3)nc2c1,Potency,7079.5,nM,CHEMBL1478032
O=C(NCc1cccs1)c1cc(-c2ccccc2)on1,Potency,5011.9,nM,CHEMBL1441292
COc1ccccc1/C=C/C(=O)NCCC1=CCCCC1,Potency,2818.4,nM,CHEMBL1517940
Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,Potency,3162.3,nM,CHEMBL108660
COc1ccc(/C=N/Nc2ccccn2)c(OC)c1OC,Potency,11220.2,nM,CHEMBL3209990
CC(C)C(=O)NNc1nc2ccccc2s1,Potency,8912.5,nM,CHEMBL1500891
O=C(CN1CCN(Cc2ccccc2Cl)C1=O)NC1CCCCCC1,Potency,11220.2,nM,CHEMBL1480119
O=C(NCc1cccs1)c1cc2c(s1)CCCC2,Potency,12589.3,nM,CHEMBL1537051
O=C(Cc1ccc([N+](=O)[O-])cc1)c1ccc(O)cc1O,Potency,10000.0,nM,CHEMBL244445
COc1cc(NC(=O)c2ccc3snnc3c2)cc(OC)c1,Potency,11220.2,nM,CHEMBL1535516
COC(=O)c1sc2nc3c(cc2c1N)COC(C)(C)C3,Potency,4466.8,nM,CHEMBL1299756
O=C(COC(=O)C1CC1)Nc1ccc(N=Nc2ccccc2)cc1,Potency,2511.9,nM,CHEMBL1382920
N#Cc1ccccc1NC(=O)c1ccc2c(c1)OCO2,Potency,3162.3,nM,CHEMBL1335930
Cc1cc(C(C)(C)C)ccc1NC(=O)CC(C)(C)CC(=O)O,Potency,12589.3,nM,CHEMBL1353316
C/C(=C\c1ccccc1)C(=O)Nc1ccc(Cl)cn1,Potency,7943.3,nM,CHEMBL1419973
O=C(NCc1ccc2c(c1)OCO2)Nc1ccc(Cl)cc1,Potency,11220.2,nM,CHEMBL1350145
c1ccc(CSc2ccc(-c3cccs3)nn2)nc1,Potency,7943.3,nM,CHEMBL1306451
Clc1ccc(OCc2nc(-c3ccncc3)no2)c(Br)c1,Potency,3981.1,nM,CHEMBL1519056
Fc1ccc(/C=C/c2nnc(-c3cccs3)o2)cc1,Potency,1995.3,nM,CHEMBL1425795
C=CCn1c(-c2ccc(OC)cc2)nc2ccccc21,Potency,10000.0,nM,CHEMBL1407945
CCOc1ccc(/C=N/OCC(=O)Nc2ccc(OCc3ccccc3)cc2)cc1OC,Potency,7943.3,nM,CHEMBL3207863
Cc1ccc(NC(=O)CCC(=O)c2cccs2)c(Br)c1,Potency,6309.6,nM,CHEMBL1389729
COc1ccccc1Nc1ncc(C(C)=O)c(C)n1,Potency,10000.0,nM,CHEMBL1477925
O=C(Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2)C(F)(F)F,Potency,3981.1,nM,CHEMBL354075
Cn1cccc1C(=O)OCC(=O)c1ccc(Br)s1,Potency,8912.5,nM,CHEMBL1711078
Nc1ccc(O)c2c(=O)cc(-c3ccccc3Cl)oc12,Potency,2818.4,nM,CHEMBL1410552
Cn1c(CN2CCCC2)nc2cc(NC(=O)c3ccco3)ccc21,Potency,5623.4,nM,CHEMBL1527114
Clc1ccc(-c2nnc(-c3cccnc3)o2)cc1,Potency,7943.3,nM,CHEMBL1510128
COc1cccc(NC(=O)c2ccc(NC(=O)C(C)C)cc2)c1,Potency,10000.0,nM,CHEMBL1491943
Oc1nc2ccccc2nc1/C=C/c1ccccc1,Potency,3981.1,nM,CHEMBL1370615
O=C(COC(=O)c1c(F)cccc1Cl)NC1CCCCC1,Potency,11220.2,nM,CHEMBL1512030
O=C(O)c1ccc(N/N=C/c2cccc3nccnc23)cc1,Potency,12589.3,nM,CHEMBL3195580
CCOC(=O)c1c(C)[nH]c(N=Nc2ccc(OC)cc2)c1C,Potency,6309.6,nM,CHEMBL1518440
Cn1c(COc2ccccc2Br)nc2ccccc21,Potency,6309.6,nM,CHEMBL1460819
CC1CCCCN1Cc1c(O)ccc2c(=O)c(-c3ccc(Cl)cc3)coc12,Potency,10000.0,nM,CHEMBL1525342
Clc1ccc(COn2nnc3ccccc32)c(Cl)c1,Potency,5623.4,nM,CHEMBL1606690
CCOc1ccc(N(CC(=O)Nc2ccc(C)c(C)c2)S(C)(=O)=O)cc1,Potency,1995.3,nM,CHEMBL1456090
Cc1ccccc1Nc1nc(N)nc(COC(=O)c2ccccc2)n1,Potency,14125.4,nM,CHEMBL1470349
Cn1cccc1CNC(=O)Nc1ccc(Cl)c(Cl)c1,Potency,2238.7,nM,CHEMBL1606193
Cc1cc(/C=N/Nc2ccc([N+](=O)[O-])cn2)c(C)n1-c1ccccc1,Potency,10000.0,nM,CHEMBL3197270
O=C(NCCc1ccccc1)c1[nH]nc2ccccc12,Potency,3162.3,nM,CHEMBL1372449
O=C(CCSCc1ccccc1F)N1CCN(c2ccccn2)CC1,Potency,10000.0,nM,CHEMBL1605970
CCS(=O)(=O)c1ccc(O)c(NC(=O)/C=C/c2ccccc2)c1,Potency,12589.3,nM,CHEMBL1563971
COc1ccc(-c2nnn(Cc3ccccc3F)n2)cc1,Potency,3981.1,nM,CHEMBL1392817
O=C1C(Cl)=C(NCC2CCCO2)C(=O)N1CCc1ccccc1,Potency,7943.3,nM,CHEMBL1596598
O=[N+]([O-])c1ccc(COc2ccc(CN3CCCCC3)cc2)cc1,Potency,7943.3,nM,CHEMBL1899739
O=c1cc(-c2ccsc2)oc2ccc(-c3ccc4cc[nH]c4c3)cc12,Potency,5623.4,nM,CHEMBL1726895
COc1ccc(/C=N/Nc2ncc(Br)cn2)c(OC)c1,Potency,10000.0,nM,CHEMBL3189604
N#CCC(=O)N/N=C\c1ccccc1OC/C=C/c1ccccc1,Potency,2511.9,nM,CHEMBL1964833
O=c1[nH][nH]c(=O)c2c(NS(=O)(=O)c3ccccc3)cccc12,Potency,12589.3,nM,CHEMBL1445681
Cc1ccc(NC(=O)CCCc2ccccc2)nc1,Potency,11220.2,nM,CHEMBL1458395
c1csc(-c2nc3ccccc3s2)c1,Potency,7943.3,nM,CHEMBL1491251
S=C(Nc1ccccc1)c1ccccn1,Potency,10000.0,nM,CHEMBL114544
CN(N=Nc1ccc([N+](=O)[O-])cc1)c1ccccc1,Potency,3548.1,nM,CHEMBL1419680
COc1cccc(Nc2ncnc3ccccc23)c1.Cl,Potency,11220.2,nM,CHEMBL1522508
CCSc1nnc(NC(=O)c2cc3c(s2)CCCC3)s1,Potency,7943.3,nM,CHEMBL1391017
Cc1ccc(NC(=O)CCn2nnc3ccccc32)cc1,Potency,11220.2,nM,CHEMBL1432768
Cc1cc(Br)ccc1OCc1nnc(-c2ccccc2)o1,Potency,12589.3,nM,CHEMBL1701560
O=C(NCC1CC1)Nc1ccc(Cl)cc1,Potency,10000.0,nM,CHEMBL1520223
Cc1csc(SCC(=O)Nc2nc3ccccc3s2)n1,Potency,2818.4,nM,CHEMBL1414691
C/C(=N\NC(=O)c1csc(C)c1C)c1ccc(C)s1,Potency,10000.0,nM,CHEMBL3214609
Cc1ccc2[nH]c(-c3ccncc3)nc2c1,Potency,2818.4,nM,CHEMBL1417712
Nc1n[nH]c(O)c1N=Nc1ccc2c(c1)OCO2,Potency,12589.3,nM,CHEMBL1375790
O=C(NOCc1ccccc1)c1ccccc1,Potency,1258.9,nM,CHEMBL1355102
COc1cc(C2Nc3ccccc3C(=O)N2c2ccccc2)ccc1O,Potency,7943.3,nM,CHEMBL1545275
O=C(/C=C/c1ccc(N2CCOCC2)cc1)c1ccccc1,Potency,3162.3,nM,CHEMBL1419009
COc1ccc(C(=O)Nc2nc3ccccc3s2)cc1OC,Potency,4466.8,nM,CHEMBL1523905
O=C(O)c1ccc2oc(SCC(=O)N3CCCCC3)nc2c1,Potency,7079.5,nM,CHEMBL1424131
COc1cccc(-c2nnc(NC(=O)c3ccco3)s2)c1,Potency,6309.6,nM,CHEMBL1587504
Nn1c(SCc2ccccc2)nc2ccccc21,Potency,3162.3,nM,CHEMBL1460323
COc1cc(N=Nc2ccc3ccccc3c2)ccc1O,Potency,5011.9,nM,CHEMBL1597768
C=C1NN(CC#N)C(=O)N1c1ccc(OCc2ccccc2)cc1,Potency,10000.0,nM,CHEMBL2132428
Cc1ccc(NC(=O)CC2CCCC2)c(Br)c1,Potency,12589.3,nM,CHEMBL1522072
CC(C)(C)NCC(=O)N/N=C/c1ccc(OCc2ccccc2)cc1,Potency,10000.0,nM,CHEMBL3210482
COc1ccc(-c2nnc(-c3ccc(C)cc3)o2)cc1,Potency,2818.4,nM,CHEMBL1369196
Cc1nc(N)sc1N=Nc1ccccc1C(F)(F)F,Potency,7079.5,nM,CHEMBL1513092
Cc1ccc(/C=N/NC(=S)NC2CCCCC2)o1,Potency,4466.8,nM,CHEMBL3189936
Cn1nnnc1SCc1csc(Nc2ccccc2)n1,Potency,12589.3,nM,CHEMBL1478081
Cc1cc(O)ccc1Nc1cc(-c2cccc(N(C)C)c2)ncn1,Potency,5623.4,nM,CHEMBL1867634
CCSc1ccccc1C(=O)Nc1ccc2c(c1)OCO2,Potency,11220.2,nM,CHEMBL1453788
CC(=O)c1cccc(NC(=S)NC(=O)c2ccc(C)cc2)c1,Potency,7943.3,nM,CHEMBL1528049
CC(=O)c1ccc(OC(C)c2nc3ccccc3s2)cc1,Potency,6309.6,nM,CHEMBL1505977
CSCCC(=O)Nc1ccc(C(C)=O)cc1,Potency,12589.3,nM,CHEMBL1466479
CCC(=O)/N=C(\N)Nc1nc2ccccc2o1,Potency,1995.3,nM,CHEMBL1320263
C=CCn1c2ccccc2c(=O)c2cc(C#CC[C@@H](C)O)ccc21,Potency,3548.1,nM,CHEMBL1493114
O=C(CC(=O)c1ccccc1)Nc1cccnc1Cl,Potency,7079.5,nM,CHEMBL1403215
CCNC(=O)Nc1nc2ccccc2s1,Potency,3162.3,nM,CHEMBL1406597
CCOc1ccc(C(=O)Nc2ccc3c(c2)OCCO3)cc1OC,Potency,10000.0,nM,CHEMBL1417039
Cc1cc(C(=O)CN2C(=O)NC3(CCCCC3C)C2=O)c(C)n1Cc1cccs1,Potency,4466.8,nM,CHEMBL1469763
Cc1cc2c(cc1C)NC(=O)CC(c1ccccc1)=N2,Potency,3162.3,nM,CHEMBL1705572
Cc1ccccc1C(=O)O/N=C(\N)Cc1cccs1,Potency,8912.5,nM,CHEMBL1320798
CCn1ncc(/C=C/C(=O)c2ccccc2)c1C,Potency,11220.2,nM,CHEMBL1511480
CC(C)Cc1cc(C(=O)NCc2cccs2)no1,Potency,12589.3,nM,CHEMBL1418012
CCN(CC)c1ccc(NC(=O)/C=C\c2ccccc2Cl)cc1,Potency,3162.3,nM,CHEMBL1449333
Cc1ccc(NC(=O)Nc2cccnc2)cc1Cl,Potency,12589.3,nM,CHEMBL1569864
O=C(N/N=C/c1cccs1)c1n[nH]cc1Br,Potency,3162.3,nM,CHEMBL3193124
COc1ccc(-c2csc(NC(=O)COC(=O)C3=COCCO3)n2)cc1,Potency,5011.9,nM,CHEMBL1600720
CCc1ccc(NC(=S)NC(=O)CC(C)C)cc1,Potency,6309.6,nM,CHEMBL1470760
C=CC/N=C/c1c(C)nn(-c2ccccc2)c1O,Potency,12589.3,nM,CHEMBL3192572
CC(=O)NCC/N=C(\C)c1sc2ccccc2c1O,Potency,12589.3,nM,CHEMBL1988679
COc1cccc2oc3cc(C#Cc4ccccn4)ccc3c(=O)c12,Potency,8912.5,nM,CHEMBL1329548
O=C(Nc1cccnc1)c1cc2c(ccc3ccccc32)o1,Potency,12589.3,nM,CHEMBL1568835
CS(=O)(=O)NNC(=O)Cn1nnc(-c2ccc(OCc3ccccc3Cl)cc2)n1,Potency,11220.2,nM,CHEMBL1551741
Cc1ccc(C2NNC(=O)C2NC(=O)c2ccccc2)cc1,Potency,11220.2,nM,CHEMBL1464980
O=c1cc(-c2ccccc2)oc2ccc(O)cc12,Potency,2818.4,nM,CHEMBL138649
Cc1cc(C)nc(Nc2ccc(C(=O)O)cc2)n1.Cl,Potency,2818.4,nM,CHEMBL1352538
Fc1cccc2sc(N3CCCCC3)nc12,Potency,12589.3,nM,CHEMBL1360419
COc1ccccc1-c1nn2c(=O)cc(C)nc2s1,Potency,10000.0,nM,CHEMBL1572688
CC1OC1c1ccc(-c2ccc(C3OC3C)cc2)cc1,Potency,5011.9,nM,CHEMBL1716216
C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccccc2)nc1C,Potency,5623.4,nM,CHEMBL3191244
CN(CCc1ccccc1)C(=O)c1cc(COc2ccc(F)cc2Cl)on1,Potency,12589.3,nM,CHEMBL1604890
CC(C)C(=O)Nc1ccc(C(=O)c2ccccc2)cc1,Potency,11220.2,nM,CHEMBL1400927
Fc1ccccc1CSc1nnc(-c2ccccc2)o1,Potency,3981.1,nM,CHEMBL1321156
CC(C)N1CCC(=NNC(=O)c2cccs2)CC1,Potency,8912.5,nM,CHEMBL1521367
Cc1ccccc1NC(=O)CSc1nc2ccccc2o1,Potency,12589.3,nM,CHEMBL1530990
COc1ccc(-c2nc3sc(CCNC(=O)c4cccc(C(F)(F)F)c4)c(C)n3n2)cc1,Potency,6309.6,nM,CHEMBL1561820
